case,modality,mask_type,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
BraTS20_Training_353,flair,perturbed,0.7333825825813227,0.45943532719235186,14.087133318365666,30.661841797088893,26.627053911388696,34.92849839314596,32.28002478313795,35.4400902933387,5560.458333333333,22.486860723849,0.6532490593421384,2323.516309614452,0.4178641706000468,5595.0,1042.0,1368.0,8275337287.0,4.3807462189635835,175.0,3.737607079831609,1552.0,104.13413642494855,1208.9159964253797,1218.0,599.0,953.0,72.1177392266906,1216.1658562840282,-0.7082362830668124,8275337287.0,0.05627330670736431,17581.50357789453,697.6617077689054,35469.05818983296,-620.2365279341477,99.83361008437763,8.193700900820216,0.8478230790102241,1.9928229691064254,2.629792257333306,4.103967764993528,0.48354089888397983,0.4201438783705912,0.9950401837203475,0.9546323286314222,-0.2580683784170253,0.9397477347493014,0.39257495862414643,25.97591696006049,0.008120656207926149,7.576964818732165,0.8705563881370065,0.020657731939626937,51.95183392012098,5.289103530367854,27.00682774629947,7.740639091456434,551.6563002680965,0.09859808762611198,11.713152030769205,314.84915102770333,28.25646222810006,697.8588025022341,42.50920464700626,34436.75210008937,0.05979979699315522,0.0020796480359835143,0.12230658950657114,71.93201395929208,0.0005286451982716019,255.20941293348736,0.055284060444575935,29.189301742661915,682.1642922448797,1.7902102980554484,1299.1741852143782,0.0033764694328325155,0.002199486453245609,5.178999918599771,3328.57805976273,0.7192847621183197,0.825022341376229,0.3124218535228831,0.8725233722162569,585.3368500789834,0.0020007813747872053,26.785046728971963,0.041721256587183744,47.05364126900942,547.1542056074767,1328.2507788161993,1003006.6323987539,1.8642913001090264,0.004888324365260443,175.57320872274144,0.27347851825972186,0.5376861344220166,289.8200517767948,0.0034639745265514837,6.945127191403765,0.11474530831099196,1252.3003682999972,0.24440915030325003,0.0035749421123139917,627.1776794292502,0.043994584760121275,2.19028033515203
BraTS20_Training_161,t1,perturbed,0.6328862528217346,0.5129881359451536,18.99804197099942,37.034076696523464,35.22782990761707,40.311288741492746,47.50789408087881,48.41487374764082,7193.875,23.438358027175457,0.39815840824242377,4526.232143623459,0.6291785920138255,7591.0,1081.0,1539.0,13018369005.0,4.792443987721714,225.5,3.2325049281614855,2009.0,137.01747226090788,1297.8291397707812,1293.0,791.0,1218.0,94.61419507001195,1309.5702274443381,0.5040517246666937,13018369005.0,0.04284953853981345,30613.70457044957,506.87235995877563,96155.70353692814,1140.107972036557,175.25224249853517,4.57987252661854,0.9488974280907386,1.6045831095805225,2.2929814340155503,1.9263978724793287,0.5067707949280884,0.44595020931099516,0.9981830109279127,0.9696090044258605,-0.3712276741830382,0.9831845125670221,0.4249520595923626,21.545220298385324,0.007055719686119557,7.693616915802102,0.9528760984627388,0.01769927798982827,43.09044059677063,5.689938830654205,44.958028756288435,8.16037085437845,765.35963641154,0.10082461288519826,9.299695447747931,325.2708470557239,49.01879169289232,508.3081280463707,38.277302068238704,17099.72138058227,0.12392038955002244,0.0033852560418322925,0.13126141546301529,74.37267111038139,0.0006826096736485877,263.3496738892932,0.041712670448385974,50.920315968788415,516.8674778982768,1.774745653543067,873.6311977574543,0.005891244332577154,0.0034297748156955745,5.574683331369526,4620.838215380821,0.7295127408921864,0.8314197987495313,0.3144789817223198,0.8776654839909774,458.78837536141236,0.0030434579376927545,31.371308016877638,0.03309209706421692,79.70349636810342,585.5263713080169,1120.3238396624472,483521.35126582277,3.280886136771942,0.005383001381972595,321.1434599156118,0.33875892396161583,0.604608848461599,349.2339535239127,0.004100695333627743,7.155110087028094,0.12488473191937821,1056.205641679574,0.22606276545864487,0.0038183591723416617,908.4832751103518,0.03640537324433138,3.918130158157668
BraTS20_Training_161,t1ce,perturbed,0.6328862528217346,0.5129881359451536,18.99804197099942,37.034076696523464,35.22782990761707,40.311288741492746,47.50789408087881,48.41487374764082,7193.875,23.438358027175457,0.39815840824242377,4526.232143623459,0.6291785920138255,7591.0,2459.0,3665.0,71425933291.0,6.1069964837094215,661.0,2.350000999719286,4528.0,367.14297080723327,3035.095903043077,3010.0,1287.0,3241.0,271.5096356873502,3067.4568781830626,-0.016422411261440065,71425933291.0,0.015725154560359035,197484.55884370764,4734.384296890204,2334094.7932758955,1151.3682566000216,969.707502030311,128.90619648777152,0.764888839009966,8.456226745474526,4.534039284518852,56.47771119640059,0.21134112019536014,0.1259004368682619,0.992719704795653,0.941941545647967,-0.16530488841745045,0.9273945486319406,0.13045261287213764,67.26100216807495,0.0006117930695523027,11.085801289411771,0.7930713932079745,0.002192945953077616,134.52200433614993,6.951780903576319,274.65342462952054,7.870125474945608,2463.9571861414834,0.3245892749494774,1.2425071040297064,119.36964826768542,316.0456387410498,5346.930575681728,4.960479515215386,22756.7337636675,0.001533178247107209,0.00038301592311207957,0.5531117964879908,3218.9516776212213,0.0002598711464624132,114.8289783141628,0.015686980763502854,316.8733601516554,5376.715785519597,1.1149543133228925,5895.842503571652,0.0004196069978767673,0.00038666483476957003,6.321678815385478,6820.969739722132,0.9317216579078033,0.964299828744566,0.03933979746900795,0.9732367864146916,5254.248132040822,0.0003791076318713746,74.83161872769263,0.015711026396744203,320.4228674308122,5758.920218349779,5.66386731051858,24567.08167121562,0.0018642811967841675,0.00044413322008238004,2657.872139407936,0.5580248035708453,0.7754062880904421,4613.319987624373,0.00038547152252097546,7.372487094502118,0.6274535634303781,3.123849161134258,0.10774109200421492,0.0015934599514213187,22238.10613951092,0.3861958344937781,5.461164790732619
BraTS20_Training_161,t2,perturbed,0.6328862528217346,0.5129881359451536,18.99804197099942,37.034076696523464,35.22782990761707,40.311288741492746,47.50789408087881,48.41487374764082,7193.875,23.438358027175457,0.39815840824242377,4526.232143623459,0.6291785920138255,7591.0,1533.0,2124.0,27185146712.0,5.200883179079463,283.0,3.9110363814334406,2651.0,183.86723612631496,1877.171387169016,1914.0,801.0,1850.0,120.66053491845756,1892.4148391222943,-0.7388422851899892,27185146712.0,0.034381537559445806,57461.506524211974,2101.1933745190513,318691.011872232,-3474.241924179631,264.91597732792457,21.918985855224417,0.8457199968849347,3.4209854515933165,3.2899192234051977,9.870792566867777,0.3609504780840686,0.27486242160634233,0.9961801194721438,0.957864355419345,-0.21457637993893763,0.9330565219921376,0.28068204186119544,45.170902650305266,0.003451132114833528,8.956701128574316,0.8622227162557178,0.010992832989285016,90.34180530061053,5.947180391860723,71.70874079578722,7.775321129329124,1271.9063364510605,0.16755451672389152,4.581778014341113,260.9902516137531,92.10650351548016,1993.3697800026348,15.446318008167568,34290.81807403504,0.008133025522111405,0.0009003345881125435,0.2932274287201885,498.27801598248396,0.00048397534879812167,229.56397342898256,0.033163924310933936,95.44145958996783,1973.340270781637,1.3361778729611398,2715.8866814956596,0.0011119395904221493,0.0009363533794520971,5.675644773523985,5865.636868781285,0.8469860741131391,0.9116869166928449,0.1307982533209492,0.9363151471281698,1833.941136457665,0.000901945787101809,63.38609112709832,0.02533416911554689,128.77296899490796,1694.8381294964029,127.24820143884892,301694.60271782574,0.05658499074606241,0.0015700845008844594,985.5699440447642,0.3939128473400336,0.6518042510835756,1031.872891806267,0.0013126262182766209,7.368345872404384,0.3296008431036754,118.04321035577613,0.10968725026689242,0.0023115308364672045,4199.609345964243,0.07494459772973383,5.1493180201352065
BraTS20_Training_161,flair,perturbed,0.6328862528217346,0.5129881359451536,18.99804197099942,37.034076696523464,35.22782990761707,40.311288741492746,47.50789408087881,48.41487374764082,7193.875,23.438358027175457,0.39815840824242377,4526.232143623459,0.6291785920138255,7591.0,719.0,1130.0,6914475686.0,4.688434030825461,209.0,3.23042532403918,1635.0,126.41902733723198,940.8581214596232,956.0,171.0,1464.0,87.5166367685507,954.3993418937065,-0.24446148640427506,6914475686.0,0.046045920224500936,25664.099090608877,1115.5453974164498,66576.3152165246,-776.7427812860655,141.36863616854788,7.242029137844236,0.9022040483891037,1.9245272767584594,2.5538378151917303,3.408226888898468,0.480764914259048,0.4152708460323135,0.998013189187988,0.969766498602554,-0.2982720239904682,0.9626015369452763,0.3946007049170195,32.893843848920916,0.006985418816981451,7.812330130125105,0.9227597836510532,0.01735382813150501,65.78768769784183,5.538875691348347,37.152666326598016,7.992666613724874,797.5461730997233,0.10506470466338076,9.393492814128372,349.5345804241865,41.227280202944364,1075.0984060071137,35.06718482413384,39465.56711895666,0.03567358224832143,0.0012567189391442396,0.15161347055246782,148.9269096127278,0.00033630596218254974,286.32163851682674,0.04472705258957226,42.90689710627449,1068.5219416981824,1.7017904564269644,1844.151854303247,0.0020323549467832175,0.0012970692373808063,5.42866356456535,4788.487779943538,0.7449990906652696,0.8435799479140277,0.28060485667697355,0.8859747111499344,941.7979180102665,0.0011779046282115275,42.74650349650349,0.03736582473470585,66.96307582277862,957.2342657342657,1047.8365384615386,1241582.6923076923,0.9238982544459491,0.0022821723362659333,387.08916083916085,0.33836465108318253,0.6033996465821867,557.3568719286957,0.0017719410727456066,7.054639305697728,0.15070478197865894,1003.8068174177223,0.19615189685067028,0.0026994284594092613,1199.9495539586708,0.04252407696790365,2.767415953227097
BraTS20_Training_166,t1,perturbed,0.48001312861253476,0.45761626136072003,21.335450028510536,46.62301546074798,50.039984012787215,62.80127387243033,45.044422518220834,67.07458535093602,11855.208333333334,22.379659516664216,0.5937219111213712,4234.874142841793,0.3572163410181989,11908.0,151.0,188.0,338531831.0,1.3447652300339479,20.0,4.362278889288727,262.0,12.079248668749068,167.92332885455156,165.0,132.0,130.0,8.65863911412978,168.60884061048546,0.9617706111238565,338531831.0,0.48546446223194295,230.6967584182235,4.961719245578474,6.206573863846438,1.0858972114149181,1.0680575920953665,0.3115447612895108,0.546435037120497,0.29928108115191937,0.9061362594426069,0.21941999708407586,0.8523903610796091,0.8515858274377994,0.9916305761304436,0.9574639329315148,-0.20184535934867062,0.6120261125142746,0.2886735641306982,2.1845906196760225,0.34786381438736946,2.2258712142937362,0.6736157682814804,0.5591809786604839,4.369181239352046,1.8884575484035233,0.3449005883462194,5.3717739723154665,578.4086328518642,0.04857311327274642,50.05596069135571,5780.910816257978,0.4009094004092963,5.531659388646288,348.5607994625462,1596.713721867652,86.18052485723882,0.255665472324861,0.011945333064405123,0.11081066274838376,0.003317905996466688,1575.3957129814148,0.354084556243085,0.6429479811480636,6.610763303838287,16.66532911453155,77.11970469671206,4.150851964957559,0.2679480164673192,3.9077430293860465,1376.2969425227914,0.30092723033798513,0.37395028552233794,8.795242016994687,0.5572889559562093,4.102055241026742,0.1561371976778743,35.215053763440864,0.37865649208000923,2.1033645508151233,11.494623655913978,732797.247311828,3460744.4838709678,169127.01867980885,0.35062425328554364,15.494623655913978,0.16660885651520407,0.4010296666571321,5.773836906676556,0.05995979277695465,4.466677545681684,0.007809875713805845,716402.234709215,67.13967025555708,0.0008488882126905311,5.025604777668456,0.007345788747747243,0.017755378136498415
BraTS20_Training_166,t1ce,perturbed,0.48001312861253476,0.45761626136072003,21.335450028510536,46.62301546074798,50.039984012787215,62.80127387243033,45.044422518220834,67.07458535093602,11855.208333333334,22.379659516664216,0.5937219111213712,4234.874142841793,0.3572163410181989,11908.0,207.0,335.0,841852970.0,2.770614719244857,82.0,2.17542643330887,422.0,42.16402789768022,261.3431306684582,249.0,171.0,251.0,33.40587100401285,265.8879840341518,0.5768943281927825,841852970.0,0.17275596502984641,2396.188106154575,24.23912092548007,311.24114914697896,25.576091377791155,11.38195662425476,2.1362130105727966,0.6831787120493927,0.9894649259493574,1.8962174895159196,1.131247295541599,0.6464552041888307,0.6117666162798235,0.9835740727538508,0.9242466629489752,-0.1924117765726838,0.7841126842276072,0.40078162593604916,4.682504115129328,0.07402797254026154,4.7955125307490665,0.7156415878135309,0.22574881961138288,9.365008230258658,3.4835352437255502,3.37954240870689,6.446281725784222,673.3713469936177,0.05654781214256111,50.43472994559454,2057.1780315754113,3.904440954438626,28.664007389989923,153.11622438696673,2062.8376721531745,14.667996941091044,0.06351424708983157,0.05406356305765899,2.8406040442822453,0.0020819770120811447,1079.9893052458815,0.13975447225155554,3.914883039137248,34.55424801679905,4.349479828196105,84.13188406489118,0.3635373742737654,0.05205150538075841,4.110373259941271,4521.450023235688,0.5809677057719415,0.648723547195163,1.9137901514114863,0.7886944836407169,29.770637156924803,0.036742058217493594,84.76233183856502,0.1900500713869171,5.039675038709807,63.2914798206278,50085.34529147982,845590.5134529148,4097.237557146227,0.03920746875299003,124.67713004484305,0.27954513462969294,0.542376319287573,36.52128786903252,0.018821960920911717,5.14851585151683,0.03745381256298287,49372.47923746707,24.24817745565058,0.0009343743195431795,32.62812133544635,0.04662048572145771,0.04206666577895785
BraTS20_Training_166,t2,perturbed,0.48001312861253476,0.45761626136072003,21.335450028510536,46.62301546074798,50.039984012787215,62.80127387243033,45.044422518220834,67.07458535093602,11855.208333333334,22.379659516664216,0.5937219111213712,4234.874142841793,0.3572163410181989,11908.0,695.0,792.0,6733530376.0,2.5281020277269977,55.0,4.576560286803277,817.0,32.11738833238232,750.8884783338932,762.0,510.0,307.0,22.684358835630235,751.9725697903913,-1.187207971540903,6733530376.0,0.2146396079493788,1629.2388225753623,118.10284679486868,301.2053074164148,-27.47615096574112,7.71077113685064,1.049973393873208,0.7579334324221093,0.6728215536264652,1.4990559298741044,0.5835910661666623,0.7175537233928858,0.7006315189494194,0.9939496159277924,0.9536686019372607,-0.25302217337589084,0.8231363547093662,0.42210183236911614,10.790552070039094,0.10324021829779546,4.143652110018561,0.7789828266757302,0.25033778824008207,21.58110414007819,3.2168480803018116,2.1901861326809624,6.480253399924783,543.0287201881089,0.0456020087494213,45.67139740812132,2555.9284514612027,2.672664279857363,114.09497816593887,192.0188108834397,25431.531323480012,1.5068557081611336,0.010180042151591328,0.028635575687669716,2.4215539851564216,0.0005670014015926409,1181.2686294245625,0.17293159839564565,3.0446296488800475,104.80795395809693,5.7244808952650175,723.0840268062425,0.04946241512339245,0.0114782882855435,4.238360426039053,3325.9879062793334,0.48027489785454097,0.5731764037104985,2.5332141275082924,0.7179136345542889,71.01710065441748,0.008898144740196151,31.566037735849058,0.14889640441438234,7.394891420434318,73.06603773584905,136893.55660377358,17456408.051886793,1106.2619342063558,0.027377242086436195,38.0,0.1792452830188679,0.42429326095785447,28.729215876685732,0.01506297720954921,5.782834531371967,0.017803157541148806,133738.5088999644,4.977052784232704,0.0010453720362296529,43.56434640596698,0.016043567574468322,0.1367038415611539
BraTS20_Training_166,flair,perturbed,0.48001312861253476,0.45761626136072003,21.335450028510536,46.62301546074798,50.039984012787215,62.80127387243033,45.044422518220834,67.07458535093602,11855.208333333334,22.379659516664216,0.5937219111213712,4234.874142841793,0.3572163410181989,11908.0,96.0,196.0,255623349.0,2.6470852949748958,56.0,4.108583349598053,346.0,32.512361059693006,140.71842458851194,133.0,64.0,282.0,23.060857921589726,146.51458091910592,0.9771640593328647,255623349.0,0.1864774010894633,1664.8474032285255,17.227795943196252,288.54713381781966,23.306743217494677,8.246676688569552,1.2067631466546596,0.743220078076065,0.737999416176349,1.5430376054002106,0.6415754621579859,0.6942595081808912,0.6762115711568573,0.9919272864204475,0.9456605984220446,-0.24357958781039177,0.8227780835218904,0.45658909382962476,3.932766070829141,0.06921927044861803,4.443310143243648,0.9739735054063611,0.15923193742102054,7.865532141658283,3.405651310229729,2.3633599588060537,6.684010606555066,626.298118911656,0.052594736220327176,31.479688867590728,2220.572892173329,2.7557380348205354,19.97531071548539,155.5285522337924,2031.4551561975143,19.22492580481225,0.09314497917474224,0.027654048483584135,0.942269419436565,0.0021074326094630306,1250.7398180333284,0.17237266303611626,2.9174931891796225,22.932306867680147,4.500195295865571,71.71298193825427,0.5026396127526862,0.08168549127735772,4.2147435613559265,3541.982769245579,0.4797080532961789,0.6100875946357975,1.6586350625100814,0.716117052760744,17.953363312784465,0.053517466590785503,30.344086021505376,0.16314024742744826,5.9014047866805415,46.08064516129032,135048.1182795699,1929430.6344086023,13009.731899275053,0.09792748520329632,36.784946236559136,0.19776852815354376,0.448000258502132,20.257801074562053,0.04706021787480767,5.54067579244035,0.01561975142761169,130949.36512891663,18.565431034587778,0.0010064256420308228,36.4113936837708,0.021538823344937914,0.07890815607159976
BraTS20_Training_354,t1,perturbed,0.9109438751651685,0.7155746272670852,37.59329897419677,52.53581882545596,66.37017402418047,68.3593446428504,62.03224967708329,69.07966415668217,38107.666666666664,47.85718238583607,0.29987994919258604,18261.85686016425,0.4792173979032457,38493.0,1993.0,2877.0,229364296097.0,5.787801140802819,494.0,2.7786463138163464,3697.0,279.07515972096934,2417.235835086899,2402.0,0.0,3697.0,203.83045848345247,2441.023876514371,0.14320062646655143,229364296097.0,0.02036714987066281,115568.48328498898,9751.656311863904,1292377.3660041145,2336.1631915479743,731.391037862435,35.09732622348966,0.9085159444328977,4.393214587758044,3.6242323496928917,15.334696580290919,0.310426454167269,0.21921573532731428,0.9984109659116321,0.9718037988945448,-0.23473618598076115,0.9638664904412675,0.2253577461964446,97.86501127888376,0.0011247081772116465,10.26580511298955,0.9429740709233733,0.0027358899179811434,195.73002255776754,6.77321286711963,191.62209102148122,8.286639208307703,7701.66443249422,0.20007961012376846,2.5891856624739256,783.9926999714233,184.94915471606234,9635.028576624321,10.661704725534513,105731.7746343491,0.0013917061544639544,0.00019028954698364816,0.32247876069642734,3043.016645024322,7.612287824422901e-05,728.4463858140055,0.020366508785964535,185.3608507694184,9618.345738053618,1.2448187880160881,12034.53205992907,0.0002276233977059767,0.00019426869744120837,6.179407175931076,31123.265160054998,0.8697926391576017,0.9291839275472663,0.08568328025328151,0.9468388814081174,9095.508600930207,0.00018678374297225627,297.78477346389906,0.02053546468960065,190.82541569616833,9402.41686780222,31.445624439693812,318229.12840493757,0.00365381307282448,0.00025352919285987234,5370.075925798221,0.37032452422579276,0.6313292408682718,5913.722294292034,0.00015961982527724097,7.930467407056208,0.3767178448029512,24.399219225889322,0.1627391175125131,0.0005592972480988761,11250.208728627636,0.087990630264126,2.5822018970406995
BraTS20_Training_354,t1ce,perturbed,0.9109438751651685,0.7155746272670852,37.59329897419677,52.53581882545596,66.37017402418047,68.3593446428504,62.03224967708329,69.07966415668217,38107.666666666664,47.85718238583607,0.29987994919258604,18261.85686016425,0.4792173979032457,38493.0,2087.0,3296.0,285334549390.0,6.225775384105643,651.0,3.3148209584970587,6283.0,372.2150319809081,2683.235029745668,2683.0,0.0,6283.0,267.7264369487944,2722.615424351259,0.17836337271737204,285334549390.0,0.015093649342153214,212884.52406115114,11333.144623546315,3798093.526710602,6361.297002508377,1106.3189674057378,165.65413833582141,0.7396399810466355,8.967348980211018,4.640258640231578,84.09026286955371,0.22281963394701337,0.14004347025759525,0.997431501329205,0.9667727420923864,-0.13504764185862497,0.8958192451046892,0.14519076753759505,105.34662993649196,0.0005211083815890908,11.522037352570788,0.873963476734966,0.0017411911966538232,210.6932598729836,7.077430908476189,317.99327643538993,8.229464335003438,11123.790377471229,0.2889821624054043,1.766970593738213,580.9998441275037,340.5505072993486,11972.038240719092,6.264437689969605,67864.9941547814,0.0008709114629875849,0.00017222472312940578,0.5167115408066157,6608.0334440743845,8.478548519758587e-05,553.1807372805806,0.015018276028658692,343.15859534621353,12025.06909563951,1.141560606636354,13550.651513592165,0.00019410044038744415,0.0001732661831674106,6.489714826654609,33851.03667695214,0.9188973420938452,0.9568952596775838,0.04918630699663304,0.9679114104865422,11677.840909992028,0.00016840071626132483,326.16697231292216,0.014589031279372104,365.1397547035524,12700.879948114685,9.179719998210851,96976.98644719775,0.001165594206407341,0.0001787766180711373,12410.891309209643,0.5551232861837296,0.7731967042913362,10061.86308469417,0.00012326191790526693,7.656881645637079,0.5808068999558361,6.215322311003196,0.15218568126427975,0.00033404168468368527,67309.95787657422,0.1814149692728716,4.248533150154694
BraTS20_Training_354,t2,perturbed,0.9109438751651685,0.7155746272670852,37.59329897419677,52.53581882545596,66.37017402418047,68.3593446428504,62.03224967708329,69.07966415668217,38107.666666666664,47.85718238583607,0.29987994919258604,18261.85686016425,0.4792173979032457,38493.0,1791.4751953125,2657.21923828125,190183798511.5552,5.824648720854871,412.510498046875,4.148542442424175,3759.1181640625,270.16621676061277,2194.138047121278,2161.312744140625,0.0,3759.1181640625,176.2323794731382,2222.7769204847245,0.2982827390133655,190183798511.5552,0.022072333888629867,126495.46841438006,8056.522691808589,2284358.7752153515,6347.099345819567,757.6400250843001,55.86193163014183,0.8625717542959814,5.39175920022388,3.9031340299867376,25.532464291626454,0.2899893958979497,0.20256894075463816,0.9975814421753998,0.9665249422495256,-0.19942329599886444,0.9399248685464342,0.20545018469087137,88.77534550566878,0.0011921105191145655,10.496790731324886,0.8756665569549559,0.004363588770715157,177.55069101133762,6.770596089026833,203.3754891786105,8.29155650500506,8068.496895539449,0.2096094587467708,3.1384160920838204,849.6303483750293,202.39728801536396,7993.15958745746,10.72540461902164,82363.74483672356,0.0017331540261249522,0.00021793996109342585,0.3579904318082174,2916.5025823627802,8.97900880753479e-05,781.4484367924027,0.02176457215265622,206.34521910459367,8009.792055360551,1.249032195479863,9936.714657728535,0.0002627112488112734,0.00022154423586561212,6.207542076775405,31648.66897549382,0.8808900411439,0.9325211976603137,0.09609927340715084,0.9513989826230664,7631.011771989624,0.00021315749229756378,308.4481009526166,0.019080050782668355,252.2483808918693,8159.776939255227,26.09297290609922,194696.249164914,0.003976879355242029,0.00026528739477885003,6448.823580353829,0.3989127539498843,0.65606771622094,5372.045824407771,0.00017110026277481594,7.981873070752873,0.419972462525654,20.423295220567375,0.15823429302336933,0.0004314494580908047,21771.792941769814,0.07854053213859977,3.3553428062410506
BraTS20_Training_354,flair,perturbed,0.9109438751651685,0.7155746272670852,37.59329897419677,52.53581882545596,66.37017402418047,68.3593446428504,62.03224967708329,69.07966415668217,38107.666666666664,47.85718238583607,0.29987994919258604,18261.85686016425,0.4792173979032457,38493.0,825.0269287109375,1250.6987060546876,40646966479.14496,4.767122134023735,191.8165283203125,4.295747097523918,1740.4346923828125,132.56683353875118,1012.1398234372945,986.1917114257812,0.0,1740.4346923828125,83.0688743069379,1027.5978568200208,0.6601548124390045,40646966479.14496,0.04751278398545573,31530.333153422274,1750.253380850839,152578.13170749464,1850.6016662282357,192.98074895550536,13.905854456146194,0.8656657126325461,2.651054776800421,2.964453379501423,6.563633554457494,0.42163929517640847,0.3456200645451352,0.9972063535529176,0.9646903429646407,-0.22893960203923733,0.9308038096902554,0.334101070523819,41.29742146032358,0.005256670502644039,8.477200113513941,0.8848784612621856,0.015926900955135215,82.59484292064722,5.725030054820149,51.72165085291288,7.934523154858829,4826.107006468708,0.12537622441661364,7.383522309146255,1828.9095939521471,50.522863456085354,1730.4642922089731,26.918530641934897,44797.83794456135,0.017696453556073417,0.0007301423636051104,0.17390418147832762,305.843482586766,0.000157036226051092,1541.6053951150689,0.04605799576111695,52.47933543829768,1737.2264652950087,1.5815159489405828,2710.449645150857,0.0011250812736795237,0.0007408446851913815,5.429354936006751,26229.602881860068,0.7814813375230827,0.8684675935085101,0.23810515260625711,0.9044901376120051,1575.0358133324928,0.0006774332075465096,241.05955543128758,0.03370048307441459,76.2983758030743,1768.5285894030476,1059.0581574164687,1666595.8629945477,0.6892329575243802,0.0009652534362441917,2071.251922270376,0.28956408811273254,0.5539447731792118,970.9080607925307,0.0005630774947816006,7.706547731686588,0.18582599433663263,1030.098923473865,0.7670599597564985,0.0004082763444895361,2445.4715480513055,0.04358493713453642,0.7397636918640803
